OrderID,OrderDate,Quantity,UnitPrice,TotalPrice,Discount_Applied,PaymentMethod,ProductID,ProductName,ProductCategory,SKU,CustomerID,CustomerName,CustomerEmail,CustomerPhone,BillingAddress,ShippingCity,ShippingState,ShippingCountry,SalesRepID,SalesRepName,Region,SalesChannel,LeadSource,OrderStatus,ShippingDate,ShippingMethod,WarehouseCode,Notes,COGS_Percentage,Lead_Source
ORD-52542,2024-12-29,4,"$2,489.80","$9,959.20",0.0,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Furniture,SKU-2270,3deabbec-fa25-4c3b-9555-e7eae9786c5c,Jones-Carter,wandasmith@example.net,(887)824-7171,"38701 Brendan Spring
Scottburgh, CT 58961",Higginstown,LA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Direct,Web,Returned,2025-01-01,Standard,WH-005,,0.64,
832446,2025-05-31,2,"$1,769.48","$2,831.17",0.2,Bank Transfer,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,3124ede2-21e5-4ef3-8161-1961640a648c,Clarke LLC,martha32@example.org,(206)231-5150x3370,"USNS Peterson
FPO AP 28112",Cynthiachester,IN,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Trade Show,Shipped,2025-06-08,Overnight,WH-008,Apply dog already painting fast I economy.,0.74,
ORD-43870,2023-04-25,2,"$1,006.45","$2,012.90",0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Furniture,SKU-6995,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"Unit 7103 Box 3863
DPO AP 17929",South John,AL,USA,,,APAC,Online,Cold Call,Pending,2023-05-03,Standard,WH-002,,0.73,
ORD-87644,2024-04-05,2,"$1,025.09","$2,050.18",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,ELEC,SKU-8122,5b677cd3-c871-4c10-9b82-77b0c3122995,Harding-Stanton,mary26@example.org,303.827.6810,"64312 Matthew Fall
South Angela, MH 83978",Port Gary,GA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,NA,Direct,Web,Shipped,2024-04-06,Overnight,WH-002,,0.64,
ORD-70056,2023-02-27,2,"$1,894.96","$3,789.92",0.0,Crypto,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,office_supplies,SKU-4953,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"5107 Duffy Summit Apt. 991
Rodrigueztown, SD 63074",Sarahport,PA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Direct,Organic,Shipped,2023-03-11,Overnight,WH-005,,0.56,
840463,2024-08-25,2,$125.04,$237.58,0.05,Credit Card,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Software,SKU-8122,64eb04ce-49fc-45a9-bd07-bc5998044ea4,"Bradley, Torres and Ellis",caitlynbeasley@example.com,001-558-210-1283,"09815 Kelley Spurs Suite 885
Toddview, WV 87889",West Vincent,FL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Web,Returned,2024-08-27,Standard,WH-010,,0.63,
ORD-75570,2024-10-22,5,$94.71,$426.19,0.1,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,office_supplies,SKU-2270,,Gray LLC,ana19@example.net,+1-481-342-6591x454,"12547 Ayala Shoals Suite 900
Dianemouth, IL 09662",Lake Samanthastad,CO,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Reseller,Referral,Shipped,2024-10-30,Overnight,WH-003,,0.62,
ORD-86006,2022-11-15,1,"$1,003.38","$1,003.38",0.0,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,,Walsh Ltd,hmann@example.net,001-696-537-4391,"238 Omar Underpass
Murrayside, AK 19885",Schroederfort,IL,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Partner,Trade Show,Shipped,2022-11-29,Overnight,WH-007,,0.62,
823027,2024-04-14,1,$694.69,$625.22,0.1,PayPal,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,office_supplies,SKU-2270,83c6fc39-ba02-4d92-afd2-8d5669c10863,Odom-Woods,thomas41@example.org,001-938-674-4544x1226,"2092 Dawn Hill
Ashleyport, ME 09918",East Roberta,VT,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Partner,Referral,Pending,2024-04-28,Overnight,WH-005,,0.56,
867625,2025-03-19,1,"$1,142.07","$1,142.07",0.0,Crypto,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,electronics,SKU-8122,511f725b-4090-4e27-8b3c-539d8285eba0,"Kaufman, Goodman and Williams",heatherjohnston@example.com,278-611-1355,"518 Simmons Locks
Loriview, AL 16946",South Susan,PW,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Direct,Web,Pending,2025-04-02,Express,WH-002,,0.66,
ORD-16830,2025-07-01,1,"$2,231.91","$2,080.62",0.0,Crypto,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,Electronics,SKU-4544,5b677cd3-c871-4c10-9b82-77b0c3122995,Harding-Stanton,mary26@example.org,303.827.6810,"76502 Martinez Curve
Lake Jamesburgh, NH 73841",Brownview,MA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Direct,Web,Cancelled,2025-07-07,Standard,WH-008,,0.62,
ORD-19740,2025-02-01,2,"$1,125.72","$1,801.15",0.2,PayPal,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Electronics,SKU-6995,3124ede2-21e5-4ef3-8161-1961640a648c,Clarke LLC,martha32@example.org,(206)231-5150x3370,"87505 Madison Tunnel Suite 067
West Williamburgh, WA 73934",Matthewborough,VA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Direct,Cold Call,Returned,2025-02-15,Overnight,WH-003,,0.57,
803645,2022-09-22,2,"$1,065.26","$1,917.47",0.1,Crypto,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,office_supplies,SKU-8122,64eb04ce-49fc-45a9-bd07-bc5998044ea4,"Bradley, Torres and Ellis",caitlynbeasley@example.com,001-558-210-1283,"6190 Leslie Falls Apt. 507
Douglasville, OK 02952",South Keithville,PR,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,North America,Direct,Referral,Shipped,2022-09-24,Express,WH-006,,0.71,
ORD-89486,2023-07-13,2,"$1,252.21","$2,504.42",0.0,Bank Transfer,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,ELEC,SKU-4544,db58f9ff-3441-47a4-9f14-e93ca806acb7,"Ray, Brennan and Herrera",martinjeffrey@example.net,+1-417-713-7622,"1041 Jill Ridge Apt. 632
Lake Georgeberg, MS 60510",Port Lindsayshire,MS,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Reseller,Referral,Returned,2023-07-14,Standard,WH-005,Learn friend number certain.,0.64,
872170,2025-01-17,2,$760.98,"$1,418.79",0.0,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Office Supplies,SKU-5993,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"8528 Davila Hollow Apt. 673
East Benjamin, IN 04116",Janetfort,OR,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Cold Call,Pending,2025-01-19,Standard,WH-002,,0.59,
831776,2023-12-24,1,$507.40,$405.92,0.2,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,office_supplies,SKU-9010,74966f63-a86d-45e4-978f-3783e6f9025f,Jacobs-Rodriguez,charper@example.org,260-502-2398,"4724 Leonard Meadow
Port Jamesmouth, NJ 65635",Holmesfurt,NM,USA,,,"Europe, Middle East, Africa",Online,Organic,Pending,2024-01-03,Overnight,WH-006,,0.56,
887263,2024-12-24,1,$569.76,$569.76,0.0,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Software,SKU-3909,042b48b1-0f52-45a0-98d4-88be09870e58,"Harrell, Perez and Lozano",mary13@example.org,001-917-833-7058x929,"88739 Alicia Locks
Vargasview, AL 41059",Fullermouth,TN,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Direct,Web,Cancelled,2025-01-03,Express,WH-001,,0.71,
ORD-50801,2025-01-19,2,$547.20,"$1,094.40",0.0,PayPal,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Electronics,SKU-5993,511f725b-4090-4e27-8b3c-539d8285eba0,"Kaufman, Goodman and Williams",heatherjohnston@example.com,278-611-1355,"117 Kayla Canyon
East Josephfurt, WY 09134",South Andrew,OH,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Partner,Organic,Cancelled,2025-01-31,Standard,WH-009,,0.72,
852118,2023-04-25,1,"$1,891.75","$1,891.75",0.0,PayPal,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,ELEC,SKU-9010,b5c2d259-44ef-4e6e-9eb5-79592cd84022,Fields-Rush,taylorrachel@example.net,+1-988-726-0188x8179,"29999 Ashlee Station Apt. 456
Johnbury, IA 78317",Port Julia,OH,USA,,,EMEA,Online,Organic,Cancelled,2023-05-04,Standard,WH-010,,0.66,
ORD-35248,2022-09-15,2,"$2,036.76","$4,073.52",0.0,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,09de6c9a-215e-4228-bcf3-bf1143c92a58,"Osborn, Kennedy and Nelson",joshuamedina@example.net,+1-275-986-0098x874,"422 Pacheco Turnpike
Schmidtfort, GA 85018",New Jonathanberg,KY,USA,,,APAC,Online,Organic,Shipped,2022-09-19,Express,WH-004,,0.65,
ORD-16841,2023-10-11,3,$637.83,"$1,913.49",0.0,PayPal,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Electronics,SKU-1334,5c339df5-481f-437d-8a5b-93215e68fe61,Mclean-Logan,davidsalinas@example.com,(400)716-7524,"3921 Mason Walk Apt. 366
West Donaldmouth, IA 11569",Wallsmouth,NV,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Partner,Referral,Pending,2023-10-15,Standard,WH-003,,0.73,
802471,2024-07-08,3,$243.61,$681.29,0.0,Credit Card,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Software,SKU-1038,bb44eb31-3ce9-45f4-bd7d-354b12a57f8f,Walsh Ltd,hmann@example.net,001-696-537-4391,"708 Jamie Fields
New Michelleview, OK 73021",East Hannah,TN,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Reseller,Referral,Cancelled,2024-07-09,Express,WH-008,,0.57,
807613,2023-05-04,1,"$2,159.12","$2,159.12",0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Furniture,SKU-6995,34f2c191-55f0-4712-98a9-5df7482628dd,Davis-Anthony,reneelogan@example.net,001-863-782-1068,"Unit 9112 Box 6937
DPO AA 22495",West Jason,VA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,Asia-Pacific,Partner,Referral,Pending,2023-05-12,Standard,WH-005,,0.61,
870490,2025-08-20,3,$431.21,"$1,099.59",0.15,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Electronics,SKU-1334,e92e200f-04d3-4d93-b9ef-fff2b6c678bc,Hurley-Alvarez,valerie12@example.net,886.773.8431,"93249 Shari Roads
Ryanberg, PW 88320",Greenchester,CA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Partner,Cold Call,Shipped,2025-08-29,Express,WH-004,,0.67,
ORD-19544,2023-03-09,2,"$1,585.26","$3,170.52",0.0,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Office Supplies,SKU-2270,7d1f38f1-63ac-4520-b6b9-2d894e46d239,"Herrera, Delgado and Jacobson",melissa57@example.net,+1-921-823-1711x7393,"3720 Murphy Mountain Suite 057
Larsenfurt, WY 41467",North Emilychester,DE,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,EMEA,Reseller,Cold Call,Shipped,2023-03-20,Express,WH-006,,0.63,
827827,2023-10-04,3,"$1,067.17","$3,201.51",0.0,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Furniture,SKU-5993,74966f63-a86d-45e4-978f-3783e6f9025f,Jacobs-Rodriguez,charper@example.org,260-502-2398,"1400 Ellison Place
Herreraborough, NC 07370",Wardland,DE,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Direct,Cold Call,Shipped,2023-10-14,Express,WH-003,,0.69,
839247,2023-09-15,Three,"$1,514.42","$1,514.42",,Credit Card,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,Software,SKU-5993,9f1bc98d-549f-49a8-bccc-17649a665171,Hayden Inc,kmorris@example.org,(956)290-3084x4963,"USNS Wilson
FPO AP 66436",North Bethberg,HI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Direct,Referral,Pending,2023-09-25,Express,WH-003,,0.65,
852976,2024-11-11,2,"$1,192.21","$2,384.42",0.0,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,office_supplies,SKU-3909,,King Group,david04@example.com,+1-748-974-2785x55312,"678 Rachel Station
Coxside, OH 48907",New Joshua,FM,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Reseller,Referral,Returned,2024-11-17,Overnight,WH-008,,0.72,
ORD-38286,2025-01-11,3,$382.97,"$1,148.91",0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,Software,SKU-6995,68aa6068-dd19-4924-bf31-79cb41cb6a27,Carroll Group,sarahwiley@example.net,992.387.5465x0925,"6460 Rodriguez Spring
Port Craigshire, MN 79808",Lake Christophermouth,FM,USA,,,North America,Online,Cold Call,Cancelled,2025-01-21,Standard,WH-005,,0.58,
ORD-88962,2025-04-26,2,"$1,035.96","$2,071.92",0.0,Credit Card,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Electronics,SKU-4953,1d7fba68-f617-4f92-b241-5e447e78794b,Kline-Brewer,michelle12@example.org,(623)884-2744x54588,"8624 Jimenez Isle Apt. 956
Donaldmouth, VA 77205",New Christine,SC,USA,,,Asia-Pacific,Online,Cold Call,Returned,2025-05-03,Overnight,WH-006,,0.67,
ORD-44988,2022-12-02,1,"$1,354.27","$1,354.27",0.0,PayPal,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Electronics,SKU-2270,bb44eb31-3ce9-45f4-bd7d-354b12a57f8f,Walsh Ltd,hmann@example.net,001-696-537-4391,"77480 Christopher Prairie Apt. 708
Kimberlyhaven, MD 61181",Port Victoria,CA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Reseller,Cold Call,Returned,2022-12-09,Overnight,WH-004,Job article down season bag return.,0.56,
ORD-69066,2022-12-28,3,"$1,801.87","$5,405.61",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Electronics,SKU-3909,50a9a270-3eba-4a43-b0f0-c43746aacdb9,"Andrade, Collins and Mills",robertturner@example.org,001-970-744-8362,"686 Colin Point
West William, MA 73956",East Robert,HI,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Direct,Trade Show,Returned,2023-01-06,Standard,WH-005,,0.62,
860326,2023-11-25,1,"$1,066.43","$1,066.43",0.0,Bank Transfer,de72bb0f-6763-41cd-bb8a-7a24b3b9a531,Expedite Distributed Relationships,electronics,SKU-4544,9e53850d-4e57-4efc-b41b-80e3d341a92a,Huffman PLC,erin26@example.net,001-234-772-2861x8775,"59992 Mark Throughway
New Ronald, MH 98900",Davidberg,MS,USA,,,North America,Online,Trade Show,Cancelled,2023-12-08,Express,WH-002,,0.73,
898519,2025-05-05,1,$750.56,$713.03,0.05,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,electronics,SKU-8122,,Turner PLC,cassandrataylor@example.org,907-603-3116,"817 Martin Gardens
Davisview, DE 47120",Lake Justin,MO,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Trade Show,Cancelled,2025-05-16,Express,WH-009,Business recent do production necessary compare ahead story.,0.62,
ORD-16434,2025-02-23,1,"$1,157.61","$1,099.73",0.05,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,office_supplies,SKU-3909,1c6a65e6-d2a9-4be7-b029-81a42fc80f84,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"0151 Walker Locks Apt. 945
Whitechester, HI 10592",North Josephbury,IA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Reseller,Web,Shipped,2025-03-09,Standard,WH-006,,0.67,
873099,2024-10-29,3,$605.59,"$1,816.77",0.0,Credit Card,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Furniture,SKU-3909,c60ace29-d811-40d7-bf3e-1b81a5328156,Moss Ltd,benjamin19@example.org,001-429-363-7023x57447,"2045 Pena Summit Suite 011
Boydhaven, WY 31950",Lake Thomasmouth,AS,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Reseller,Trade Show,Cancelled,2024-11-12,Overnight,WH-007,,0.7,
849217,2025-06-28,2,"$1,006.80","$1,812.24",0.1,Bank Transfer,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,ELEC,SKU-1334,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"778 Lisa Glens
Angelaberg, IA 86733",East April,LA,USA,,,North America,Online,Trade Show,Shipped,2025-06-29,Overnight,WH-001,Family card movement difficult happy task without.,0.67,
ORD-84398,2025-01-20,3,"$1,307.73","$3,923.19",0.0,Bank Transfer,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,Furniture,SKU-8122,2bbf3c54-7d0d-42fb-b5c6-4490c76bdcb3,"Vega, Davis and Ellis",amber25@example.net,+1-200-831-1093x9773,"515 Carpenter Walk Suite 267
Allisonview, MH 79618",North Williamton,VA,USA,,,Asia-Pacific,Online,Web,Cancelled,2025-01-17,Express,WH-008,,0.56,
ORD-30276,2023-04-02,1,$228.04,$193.83,0.15,Bank Transfer,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,ELEC,SKU-3909,66d2a0f9-fa43-4cf1-8b07-21ab84838d83,"Jones, Sanchez and Sutton",jamiemoran@example.com,001-465-848-1465x21245,"PSC 5041, Box 0207
APO AA 87522",Andrewchester,CO,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,EMEA,Partner,Organic,Cancelled,2023-04-10,Express,WH-007,,0.58,
886560,2024-10-16,3,"$2,070.93","$5,791.65",0.0,Crypto,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,ELEC,SKU-1334,c72abc7d-cfd5-4d31-8310-f1dccf03fc95,Caldwell LLC,heidi81@example.com,+1-361-442-6433x1298,"Unit 1773 Box 3396
DPO AA 05519",West Holly,NM,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,"Europe, Middle East, Africa",Partner,Web,Cancelled,2024-10-22,Express,WH-009,Official once training father let better.,0.67,
806093,2024-11-26,2,$545.56,$982.01,0.1,Crypto,9338c8f2-dcd0-47c2-8b6c-c94dcb0bc7f8,Visualize Killer Deliverables,electronics,SKU-5993,1c6a65e6-d2a9-4be7-b029-81a42fc80f84,Rowe Ltd,zacharyduran@example.net,+1-901-557-0179x708,"6058 Berg Extensions Suite 021
Irwinbury, ME 33666",Elizabethton,MI,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Partner,Trade Show,Returned,2024-12-09,Overnight,WH-003,,0.71,
871257,2023-12-25,1,"$1,906.62","$1,906.62",0.0,Credit Card,f13b0237-19f1-4ad8-bf92-e6c678ef480b,Integrate Synergistic Models,office_supplies,SKU-8122,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"587 Watts Vista Suite 029
Robertfort, FM 70927",New Davidstad,KY,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,N. America,Reseller,Cold Call,Returned,2024-01-07,Overnight,WH-007,,0.57,
ORD-98338,2023-04-01,3,$848.28,"$2,544.84",0.0,Credit Card,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Office Supplies,SKU-1334,7d59373b-74ad-4210-9fb7-d7c0cd60ad84,Dixon Group,davidbaker@example.org,001-547-658-1212x08924,"854 Butler Shores Apt. 180
West Katherineside, MT 48218",Florestown,WY,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,Asia-Pacific,Reseller,Referral,Returned,2023-04-07,Overnight,WH-007,,0.73,
867034,2023-06-20,2,$822.02,"$1,644.04",0.0,Crypto,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,ELEC,SKU-9010,7d1f38f1-63ac-4520-b6b9-2d894e46d239,"Herrera, Delgado and Jacobson",melissa57@example.net,+1-921-823-1711x7393,"29616 Parker Burg Suite 405
Jamesview, MN 89366",Benjaminport,LA,USA,,,N. America,Online,Web,Cancelled,2023-07-02,Express,WH-009,,0.72,
ORD-17772,2024-05-13,1,"$2,408.03","$2,408.03",0.0,Credit Card,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,Office Supplies,SKU-3909,22e3a91d-367b-4f3a-a18d-f38fd298a089,Wilkerson Group,peterseric@example.org,838.640.0321x5202,"0062 Wright Orchard Suite 191
Lake Connortown, AK 14749",Foxport,LA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Direct,Web,Pending,2024-05-19,Standard,WH-009,,0.55,
835281,2023-07-11,3,$89.27,$267.81,0.0,Crypto,05149cf0-b995-4264-9fdf-a50a4c5e25c9,Empower Mission-Critical Users,electronics,SKU-6995,ca8650d6-84bd-4be1-8950-0258347dfbad,Vargas PLC,aboone@example.net,(206)774-1057,"6722 Vance Stravenue Apt. 173
Burgesshaven, AZ 10682",Christopherstad,NJ,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,North America,Reseller,Cold Call,Returned,2023-07-12,Express,WH-008,,0.73,
ORD-32719,2024-04-19,Three,$931.70,"$2,655.35",,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,electronics,SKU-1038,ea7bed78-40ff-45ae-b72d-47e3d5ee2dfe,Hensley LLC,amberbenjamin@example.net,001-820-821-3595x78116,"9185 Clark Alley
Hannahborough, PR 04328",South Maurice,IA,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Reseller,Web,Cancelled,2024-05-03,Standard,WH-004,,0.63,
ORD-23660,2024-03-22,1,$915.31,$682.61,0.2,PayPal,ad305847-e2ad-42e9-b5d8-2d748588b0d9,Iterate Front-End Web Services,Electronics,SKU-1334,bb44eb31-3ce9-45f4-bd7d-354b12a57f8f,Walsh Ltd,hmann@example.net,001-696-537-4391,"217 John Street Suite 853
Philipstad, WA 59820",Karenville,FL,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,APAC,Reseller,Trade Show,Pending,2024-04-03,Standard,WH-009,,0.59,
819807,2023-03-27,2,"$2,128.47","$3,618.40",0.15,Bank Transfer,168eb9e8-edac-4ad3-9a8d-778e2657da28,Evolve Granular Mindshare,Office Supplies,SKU-9010,5e7daaac-bed8-42c3-afd5-a0ec91fed7a9,Hunter-Castaneda,emoore@example.net,475.893.5529x4710,"005 Velazquez Drives Apt. 900
Hamptonmouth, UT 10722",East Victor,MS,USA,79e94da1-93dc-4b80-b990-8f0f74161f51,Kayla Hughes,NA,Partner,Trade Show,Returned,2023-03-30,Standard,WH-010,Response about city never.,0.57,
ORD-85330,2025-02-21,1,"$2,385.37","$2,385.37",0.0,PayPal,20c87ff8-de4b-4b98-9381-3edd534da9ad,Extend End-To-End Synergies,ELEC,SKU-3909,6d4d2488-3d85-48a7-a187-471774ec5821,Mitchell LLC,deannaellis@example.net,660.830.3930x3329,"PSC 5296, Box 8759
APO AP 72362",Elizabethstad,KY,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,APAC,Reseller,Organic,Shipped,2025-02-24,Express,WH-004,,0.65,
ORD-16937,2023-02-23,1,$314.73,$298.99,0.05,PayPal,a561200a-f638-4e09-a216-1873df420b66,Incentivize Dynamic Channels,Electronics,SKU-1038,7d1f38f1-63ac-4520-b6b9-2d894e46d239,"Herrera, Delgado and Jacobson",melissa57@example.net,+1-921-823-1711x7393,"840 Chavez Tunnel
New Anthony, OR 76648",North Mitchell,IA,USA,1b0493ed-cbda-4aa8-b9b6-c0b214069091,Robert Mcmahon,N. America,Partner,Cold Call,Pending,2023-03-06,Overnight,WH-004,,0.64,
ORD-31301,2025-01-30,1,$716.96,$716.96,0.0,Crypto,934cf22c-9564-4318-a081-33ada53a7c32,Productize Collaborative E-Markets,Software,SKU-2270,de68ee36-5775-45be-8b8a-7bb3522d56ea,"Jones, Rodgers and Martinez",kristinvance@example.net,001-415-567-8683x185,"242 Rivera Club Suite 787
East Victor, MH 18509",Williammouth,ME,USA,,,"Europe, Middle East, Africa",Online,Cold Call,Cancelled,2025-01-31,Express,WH-009,,0.7,
826051,2024-04-21,2,"$2,114.60","$4,017.74",0.05,Credit Card,ccecaaa8-083e-4dcc-877e-745587a9aa05,Re-Intermediate Proactive Communities,Office Supplies,SKU-4953,b5c2d259-44ef-4e6e-9eb5-79592cd84022,Fields-Rush,taylorrachel@example.net,+1-988-726-0188x8179,"6388 Tyler Groves
South Robert, AK 31112",Sethbury,NV,USA,,,N. America,Online,Referral,Pending,2024-04-18,Standard,WH-002,,0.65,
